"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"17_122_Task","(du lærer det)",0,"17_122","SE","Task"
"17_122_Task","nej det har hun ikke sagt",0,"17_122","KK","Task"
"17_122_Task","jeg tror altså helt seriøst vi skal lave noget andet end lige det her lige nu",0,"17_122","MA","Task"
"17_122_Task","men jeg hedder jo Kia Klara Sot Qvist det står jo også derinde",0,"17_122","KK","Task"
"17_122_Task","gør hun ikke?",0,"17_122","MA","Task"
"17_122_Task","den øh meget lovformlige autoritetstro Tanja",0,"17_122","MA","Task"
"17_122_Task","nej så skriver den Paradise, eller hotel, bare skriv hotel",0,"17_122","MA","Task"
"17_122_Task","det er da dumt",0,"17_122","SE","Task"
"17_122_Task","xxx siger da ikke noget xxx",0,"17_122","MA","Task"
"17_122_Task","men de har jo alligevel de anslag de skal have",0,"17_122","MA","Task"
"17_122_Task","Årh altså jeg, jeg har været på Sjælland hele ugen",0,"17_122","KK","Task"
"17_122_Task","ja, det var helt vildt, hold kæft han gav den gas",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_122_Task","xxx",0,"17_122","BE","Task"
"17_122_Task","hedder han Ricki rigtig?",0,"17_122","KK","Task"
"17_122_Task","der kan du se",0,"17_122","UK","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_122_Task","sofa og senge og borde",0,"17_122","SE","Task"
"17_122_Task","det da rigtig",0,"17_122","MA","Task"
"17_122_Task","det er niogtredive",0,"17_122","MA","Task"
"17_122_Task","men den var proppet vores lille bil",0,"17_122","KK","Task"
"17_122_Task","ja",0,"17_122","KK","Task"
"17_122_Task","jo",0,"17_122","MA","Task"
"17_122_Task","nå nej men det er jo ligemeget, nu gør vi lige det her først xxx så kan vi finde ud af noget, men de har meg- de har meget stort xxx bilag og bla bla bla bla",0,"17_122","SE","Task"
"17_122_Task","fordi ellers bliver man bare superforsinket",0,"17_122","KK","Task"
"17_122_Task","skal den ikke have xxx",0,"17_122","MA","Task"
"17_122_Task","rolly frisøren",0,"17_122","SE","Task"
"17_122_Task","har vi egentlig glemt at det er vores øh konsekvenser?",0,"17_122","KK","Task"
"17_122_Task","køre",0,"17_122","SE","Task"
"17_122_Task","vi brugte toogtyvehundrede i Ikea",0,"17_122","KK","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","(nå)",0,"17_122","MA","Task"
"17_122_Task","jamen det har de (bare sagt xxx)",0,"17_122","KK","Task"
"17_122_Task","den kan da ikke sidde stille, min hund gad da ikke, altså den gider dårligt i bad fordi den tænker, det er irriterende det her",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","hvorfor hedder han så Rucki inde på Facebook?",0,"17_122","KK","Task"
"17_122_Task","grænsehandel",0,"17_122","SE","Task"
"17_122_Task","nej nej",0,"17_122","MA","Task"
"17_122_Task","ja ja",0,"17_122","SE","Task"
"17_122_Task","Ja ikke?",0,"17_122","SE","Task"
"17_122_Task","nej",0,"17_122","MA","Task"
"17_122_Task","nej",0,"17_122","MA","Task"
"17_122_Task","så er det jo en kort opgave",0,"17_122","BE","Task"
"17_122_Task","det er der ikke på min",0,"17_122","SE","Task"
"17_122_Task","altså vi har jo også stillet spørgsmålene",0,"17_122","SE","Task"
"17_122_Task","arh, (tror jeg også)",0,"17_122","MA","Task"
"17_122_Task","har du noget strøm?",0,"17_122","SE","Task"
"17_122_Task","så tror jeg det kommer af sig selv, det var lidt det jeg satsede på fordi jeg kunne da ikke xxx",0,"17_122","MA","Task"
"17_122_Task","Var I i Ikea, (dig og xxx)",1,"17_122","SE","Task"
"17_122_Task","prøv at tage den",0,"17_122","SE","Task"
"17_122_Task","det det eneste der er lige nu",0,"17_122","BE","Task"
"17_122_Task","ja",0,"17_122","KK","Task"
"17_122_Task","jamen det er jo bare sådan noget, jamen det fyld-, altså det jo bare sådan noget bilag, (er det) ikke?",0,"17_122","SE","Task"
"17_122_Task","men(man) kan godt forstå det, der er altid nogen der kommer for sent ikke?",0,"17_122","BE","Task"
"17_122_Task","det er hende jeg har spurgt om de regler der",0,"17_122","KK","Task"
"17_122_Task","hvorfor er der nogen der kalder sig noget andet end det de hedder?",0,"17_122","KK","Task"
"17_122_Task","jamen xxx må være Mikkel øh Kessler",0,"17_122","SE","Task"
"17_122_Task","sætter små hvidløg i kongens have",0,"17_122","MA","Task"
"17_122_Task","nå",0,"17_122","KK","Task"
"17_122_Task","der står ikke noget der i problemformuleringen, der står ikk xx",0,"17_122","SE","Task"
"17_122_Task","så er der nemlig internet på",0,"17_122","SE","Task"
"17_122_Task","xxx prøv lige og vent, jeg forstår ikke helt den giver noget andet end det du gør deroppe og sådan noget, og man har bare lyst til at kaste sin lineal lige på tværs af lokalet og ramme hende lige i øjet",0,"17_122","SE","Task"
"17_122_Task","xxx",0,"17_122","KK","Task"
"17_122_Task","Jamen jeg ska bare høre hvo- hvor mange penge bruger du for i Ikea når du kører hele vejen derover",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_122_Task","Ja",0,"17_122","KK","Task"
"17_122_Task","programmet til studieturen",0,"17_122","MA","Task"
"17_122_Task","nej",0,"17_122","KK","Task"
"17_122_Task","(kører den uden mig?",0,"17_122","MA","Task"
"17_122_Task","jo",0,"17_122","KK","Task"
"17_122_Task","xxx",0,"17_122","KK","Task"
"17_122_Task","(halv alvorlig er det for Hans xx)",0,"17_122","SE","Task"
"17_122_Task","(nu kører han uden es)",0,"17_122","KK","Task"
"17_122_Task","jeg vil gøre det for tohundrede",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","ja men det gør den, altså jeg børster den jo også tre fire gange om ugen, det finder den jo sig altså også i",0,"17_122","KK","Task"
"17_122_Task","hov der skal du lige her, så skal (du skrive), nej men det kan vi heller ikke gøre",0,"17_122","MA","Task"
"17_122_Task","den mangler bare sådan en lille rød sløjfe i øh",0,"17_122","BE","Task"
"17_122_Task","nu bliver jeg nødt til at spørge, (hvad hedder) hendes kæreste",0,"17_122","KK","Task"
"17_122_Task","vi kan godt bruge noget strøm",0,"17_122","SE","Task"
"17_122_Task","nå, det har hun været nu tror jeg",0,"17_122","KK","Task"
"17_122_Task","mmh",0,"17_122","SE","Task"
"17_122_Task","men vi snakker jo om en hund",0,"17_122","MA","Task"
"17_122_Task","fordi da jeg ikke kunne læse dem selv",0,"17_122","KK","Task"
"17_122_Task","ja",0,"17_122","UK","Task"
"17_122_Task","xxx",0,"17_122","UK","Task"
"17_122_Task","ja ja",0,"17_122","MA","Task"
"17_122_Task","vi fik (slet ikke købt) øh",0,"17_122","KK","Task"
"17_122_Task","men man står bare og tænker, hvordan kommer man op",0,"17_122","BE","Task"
"17_122_Task","det har de",0,"17_122","MA","Task"
"17_122_Task","Ikea",0,"17_122","MA","Task"
"17_122_Task","(Flemming)",0,"17_122","KK","Task"
"17_122_Task","ja xxx okay",0,"17_122","KK","Task"
"17_122_Task","(så lige en lineal og) tætskrevet ()",0,"17_122","SE","Task"
"17_122_Task","(så) nu viser jeg lige hvordan man gør, og så kan I selv prøve hjemme, hvad sker der efter fem minutter?",0,"17_122","SE","Task"
"17_122_Task","ej",0,"17_122","MA","Task"
"17_122_Task","ja, jeg vil ikke hedde Flemming",0,"17_122","SE","Task"
"17_122_Task","xxx",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","KK","Task"
"17_122_Task","det bare øh",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","KK","Task"
"17_122_Task","Det høres",0,"17_122","KK","Task"
"17_122_Task","han er bare cute cute",0,"17_122","KK","Task"
"17_122_Task","nej men der er da i hvert fald masse vi kan ligesom tage hul på",0,"17_122","SE","Task"
"17_122_Task","det ved jeg ikke",0,"17_122","SE","Task"
"17_122_Task","du siger da heller ikke ja jeg hedder Kia Klara Sut Qvist du siger Kia Klara Qvist",0,"17_122","SE","Task"
"17_122_Task","vi har jo fået de andres opgave og jeg er ikke ked af at sige, at vi starter med at de har skrevet side to hele vejen ned igennem deres indholdsfortegnelse",0,"17_122","SE","Task"
"17_122_Task","nej nej nej",0,"17_122","SE","Task"
"17_122_Task","hunden skal jo klippes en gang i mellem ikke? og så kombinerer vi jo så",0,"17_122","KK","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","KK","Task"
"17_122_Task","næste gang ikke også, hvor meget giver du for sådan en (futte) klipning?",0,"17_122","MA","Task"
"17_122_Task","yes hun har",0,"17_122","KK","Task"
"17_122_Task","næh",0,"17_122","MA","Task"
"17_122_Task","hun sagde det var fint nok",0,"17_122","KK","Task"
"17_122_Task","og jeg betaler tohundredeogtres kroner for at få klippet ham derovre",0,"17_122","KK","Task"
"17_122_Task","det vil sige mar-",0,"17_122","MA","Task"
"17_122_Task","hvorfor skulle den ikke kunne lide det, den kan ikke mærke det",0,"17_122","KK","Task"
"17_122_Task","ja hun",0,"17_122","SE","Task"
"17_122_Task","nej men der er jo det her, prøv nu og læs et eller andet sted der er jo det der cafeteriahalløj der",0,"17_122","KK","Task"
"17_122_Task","jeg havde i øvrigt den bedste time her forleden, det var jo helt over",0,"17_122","SE","Task"
"17_122_Task","nej men det var fordi vi var ovre og besøge altså",0,"17_122","KK","Task"
"17_122_Task","men det er ikk noget",0,"17_122","BE","Task"
"17_122_Task","ja (måske) hvis vi var der tyve minutter i fem",0,"17_122","BE","Task"
"17_122_Task","øhm der er meget spændende, der er blandt andet Ike- hov, der bruger vi lige en weekend",0,"17_122","MA","Task"
"17_122_Task","udvikling af spørgeskema spørgsmålsskema",0,"17_122","SE","Task"
"17_122_Task","ja har du læst kapitlet om valuta?",0,"17_122","SE","Task"
"17_122_Task","nej",0,"17_122","KK","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","nej men det var bare sådan en masse (lektier)",0,"17_122","MA","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_122_Task","nå",0,"17_122","KK","Task"
"17_122_Task","xxx xxx xxx",0,"17_122","KK","Task"
"17_122_Task","ja, men det jo det, jeg tror hun er bedre",0,"17_122","KK","Task"
"17_122_Task","Jeg har taget telt med, vær så god",0,"17_122","MA","Task"
"17_122_Task","fordi det er da xxx",0,"17_122","MA","Task"
"17_122_Task","jo",0,"17_122","SE","Task"
"17_122_Task","ej okay",0,"17_122","KK","Task"
"17_122_Task","Rucki",0,"17_122","KK","Task"
"17_122_Task","hu hu",0,"17_122","BE","Task"
"17_122_Task","bare på nipsting?",0,"17_122","SE","Task"
"17_122_Task","jeg synes bare vi har forholdt os meget faktisk, til det",0,"17_122","SE","Task"
"17_122_Task","ja hallo hun sagde altså også, der var hun sgu ikke tilfreds",0,"17_122","SE","Task"
"17_122_Task","ja det er helt klart mere af det",0,"17_122","SE","Task"
"17_122_Task","så det var, det var sådan en øh tur til Sjælland med alt serveret",0,"17_122","KK","Task"
"17_122_Task","hvad det bedste du købte i Ikea? var der noget du bare tænkte",0,"17_122","SE","Task"
"17_122_Task","skide fedt",0,"17_122","MA","Task"
"17_122_Task","xxx xxx",0,"17_122","KK","Task"
"17_122_Task","ej",0,"17_122","MA","Task"
"17_122_Task","ja ja",0,"17_122","SE","Task"
"17_122_Task","ej det gør hun altså ikke",0,"17_122","KK","Task"
"17_122_Task","er det sådan noget med",0,"17_122","SE","Task"
"17_122_Task","ja, ja",0,"17_122","KK","Task"
"17_122_Task","så bliver det så fucking kort",0,"17_122","MA","Task"
"17_122_Task","xxx",0,"17_122","MA","Task"
"17_122_Task","det var med Ikea og hundeklipning og de a de koncert og sådan noget",0,"17_122","KK","Task"
"17_122_Task","er den det?",0,"17_122","MA","Task"
"17_122_Task","fordi vi ville måle det i antallet af virksomheder xxx",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","MA","Task"
"17_122_Task","spørgeskemaet i hovedtræk og jeg skal komme efter dig og hold nu op",0,"17_122","SE","Task"
"17_122_Task","øh så den er ikke så lang (så)",0,"17_122","SE","Task"
"17_122_Task","ja",0,"17_122","SE","Task"
"17_123_Task","øh og opførte sig sådan helt normalt og bare var sådan som hun plejer at være, hun er egentlig ikke sådan the light of the party, øhm, men hun er rigtig fin og hun deltager meget i samtalerne og sådan kan godt lide sådan kreative ting og bøger og sådan nogle ting, så det er meget sådan noget hun deltager i. Og så har hun været tutor på vores årgang, så hun, eller sådan, så hun, eller, altså xxx",0,"17_123","B","Task"
"17_123_Task","øhm",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","mm",0,"17_123","B","Task"
"17_123_Task","øh og jeg havde egentlig sådan, jeg havde lidt- jeg har lidt besluttet mig for at sådan, at jeg skulle give hende en chance, og at det måske var fordi niveauet var lidt, altså sådan lidt højere end mit niveau, men hvis jeg nu kom tilstrækkelig mange gange, måske lidt kontinuerligt en gang om ugen, så jeg kunne følge blokkene, at så ville tingene bliver bedre med tiden. Og så kunne jeg blive bedre, altså sådan, du ved",0,"17_123","A","Task"
"17_123_Task","mambo og så et chassé",0,"17_123","A","Task"
"17_123_Task","det en meget sløvende effekt",0,"17_123","A","Task"
"17_123_Task","eheh",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","A","Task"
"17_123_Task","ja. Hende der øhm Jenny, hende der har været helt knust og ikke har kunne fungere fordi hendes kæreste har slået op en gang i december, hun var der i dag til det der fastelavnsbolle-halløjsa",0,"17_123","B","Task"
"17_123_Task","altså jeg er oss virkelig glad for xxx øhm det var Lises hold, hende der med de trælse",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","ja",0,"17_123","A","Task"
"17_123_Task","(forgiftninger)",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","A","Task"
"17_123_Task","hvis drejningerne- man laver mange af dem, så passer- altså sådan",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","så var spørgsmålene bare sådan mega mærkelige, altså sådan det var sådan noget hvor jeg var bare sådan det står ikke i kapitlet. xxx. øhm og så havde vi- vi havde to xxx timer, og den første var med ham der den trælse læge, nummer to var med ham (epileptiker)-fyren",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","er det ikke mærkeligt at hun har været tutor, hvis hun ikke er sådan",0,"17_123","A","Task"
"17_123_Task","dødforvirret og rundtosset",0,"17_123","B","Task"
"17_123_Task","har man mulighed for at melde sig fra så",0,"17_123","B","Task"
"17_123_Task","hm",0,"17_123","B","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","nej, nej, han var også sådan lidt gammel",0,"17_123","A","Task"
"17_123_Task","mm",0,"17_123","B","Task"
"17_123_Task","mm",0,"17_123","B","Task"
"17_123_Task","mm",0,"17_123","B","Task"
"17_123_Task","øhm jeg er stukket af med sådan en fyr, men han havde simpelthen det grimmeste hår. Du ved han havde høje tindinger, og så kom der sådan en- så havde han sådan et lille springvand",0,"17_123","B","Task"
"17_123_Task","altså sådan, øhm og så fik jeg en besked klokken elleve at træneren var erstattet",0,"17_123","A","Task"
"17_123_Task","mm",0,"17_123","B","Task"
"17_123_Task","jeg er ikke særlig vild med hende generelt, altså sådan",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","fuck ham",0,"17_123","A","Task"
"17_123_Task","og den fungerer bare bedst, altså sådan, for det bliver meget sådan en-to-tre-fire-fem-mambo, eller sådan",0,"17_123","A","Task"
"17_123_Task","så ender man med-",0,"17_123","A","Task"
"17_123_Task","hm",0,"17_123","B","Task"
"17_123_Task","ja",0,"17_123","B","Task"
"17_123_Task","eheh",0,"17_123","A","Task"
"17_123_Task","næh",0,"17_123","A","Task"
"17_123_Task","hm",0,"17_123","B","Task"
"17_123_Task","åh jeg synes bare",0,"17_123","B","Task"
"17_123_Task","har xxx ikk dit telefonnummer",0,"17_123","A","Task"
"17_123_Task","jo, nej, hun har nogle venner, der også har været tutorer, jeg ved det ikke helt",0,"17_123","B","Task"
"17_123_Task","når",0,"17_123","B","Task"
"17_123_Task","eheh",0,"17_123","A","Task"
"17_123_Task","Hanne",0,"17_123","A","Task"
"17_123_Task","og så skulle man sådan gå rundt om den, og lave et mambo og et chassé og så gå den samme vej tilbage",0,"17_123","A","Task"
"17_123_Task","ja",0,"17_123","A","Task"
"17_123_Task","nej øhm jeg fortalte slet ikke færdig om den der åndssvage læge",0,"17_123","A","Task"
"17_123_Task","kun i fire",1,"17_123","B","Task"
"17_123_Task","eheh",0,"17_123","A","Task"
"17_123_Task","han var- ja, øhm og det (var det) han lagde ud med, sådan han sagde han havde været læge i fire år",0,"17_123","A","Task"
"17_123_Task","nej",0,"17_123","A","Task"
"17_123_Task","pisse godt, altså sådan, fedt",0,"17_123","B","Task"
"17_123_Task","ja",0,"17_123","A","Task"
"17_123_Task","xxx",0,"17_123","B","Task"
"17_123_Task","nå",0,"17_123","B","Task"
"17_123_Task","ja, er det sådan",0,"17_123","A","Task"
"17_123_Task","ja, altså sådan det var rigtig fint, men jeg så hende jo da jeg cyklede afsted op ad- hvad var det så for noget med sådan noget, jeg har skrevet til dig på messenger, jeg har ringet til dig på messenger. Og så har hun så ringet centret og øh fået dem til at afmelde hende holdet, sådan at hun ikke fik en bøde, men det var bare sådan da jeg var færdig med timen og jeg bare ikke havde hørt fra hende og det bare sådan, kunne man prøve på en anden måde. Jeg ved godt at det ikke xxx",0,"17_123","B","Task"
"17_123_Task","og Kira kendte ham",0,"17_123","A","Task"
"17_123_Task","ja øhm",0,"17_123","A","Task"
"17_123_Task","det svinger meget altså sådan, hun er til næsten alt og hun er altid en af dem der tager sidst hjem, men hun er bare aldrig den man kan huske, hvad havde lavet. Altså sådan",0,"17_123","B","Task"
"17_123_Task","han var lækker",0,"17_123","A","Task"
"17_123_Task","det er træls",0,"17_123","A","Task"
"17_123_Task","jo",0,"17_123","B","Task"
"17_123_Task","xxx",0,"17_123","A","Task"
"17_123_Task","alle dem her, altså sådan så der var bagerste række og så var der spejlene agtig",0,"17_123","A","Task"
"17_123_Task","og sådan noget ned og så lave de der mountain climbers på gulvet, sådan det der med at jeg skal sparke og løbe på gulvet og sådan noget, jeg er dårlig til det",0,"17_123","B","Task"
"17_123_Task","(han blev) læge",0,"17_123","B","Task"
"17_123_Task","var han lækker",0,"17_123","B","Task"
